cod_distrito,tipo_accidente,estado_meteorológico,coordenada_x_utm,coordenada_y_utm,fecha_month,fecha_day,hora_hour,hora_minute,sexo_Mujer,sexo_Hombre,sexo_Desconocido,tipo_vehiculo_movilidad_urbana_ligera,tipo_vehiculo_vehículos_ligeros_motorizados,tipo_vehiculo_vehículos_personales_y_utilitarios,tipo_vehiculo_transporte_pesado,tipo_vehiculo_remolques,tipo_vehiculo_sin_especificar,rango_edad_0,rango_edad_0-17,rango_edad_18-24,rango_edad_25-34,rango_edad_35-44,rango_edad_45-59,rango_edad_60+,tipo_persona_Conductor,tipo_persona_Pasajero,tipo_persona_Peatón,positiva_alcohol,cod_lesividad
13,2,3,445660.0,4470938.0,3,25,4,49,1,2,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,2,1,5
8,4,0,440611.0,4483848.0,3,25,1,48,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0
15,4,3,444809.0,4476363.0,3,25,5,13,1,1,1,0,0,3,0,0,0,1,0,1,1,0,0,0,2,1,0,0,2
6,4,6,440783.0,4477852.0,3,25,5,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
13,6,3,443552.0,4470283.0,3,25,7,50,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
2,6,3,441304.0,4472704.0,3,25,8,55,0,2,1,0,0,3,0,0,0,1,0,0,0,0,2,0,3,0,0,0,2
3,3,3,441679.0,4473081.0,3,25,9,54,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
6,3,3,441525.0,4479361.0,3,25,9,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19,0,3,447083.0,4472973.0,3,25,8,30,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2
1,6,5,440249.0,4475098.0,3,25,10,12,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
11,6,5,436355.0,4469300.0,3,25,9,20,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0
21,2,0,449552.0,4482795.0,3,24,11,39,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2
8,4,3,441336.0,4482466.0,3,25,10,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
14,0,6,443901.0,4473721.0,3,25,12,30,1,2,0,0,0,3,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0
5,7,5,441937.0,4477540.0,3,25,11,5,2,0,1,0,0,3,0,0,0,1,0,0,1,1,0,0,3,0,0,0,3
9,6,5,431240.0,4480232.0,3,25,13,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1
12,0,6,439593.0,4470753.0,3,25,13,30,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
16,6,0,445568.0,4478452.0,3,25,13,51,2,2,0,0,0,4,0,0,0,0,2,0,0,1,0,1,2,2,0,0,1
1,5,5,440748.0,4474214.0,3,25,14,14,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2
3,0,5,443775.0,4473673.0,3,24,21,45,1,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0
9,4,6,431786.0,4479527.0,3,25,14,40,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0
13,6,5,445341.0,4471143.0,3,25,17,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1
20,2,5,446697.0,4476041.0,3,25,17,37,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2
10,2,0,434161.0,4468235.0,3,24,17,35,1,2,0,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1
12,0,0,441209.0,4468838.0,3,25,17,58,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2
17,4,6,441486.0,4468109.0,3,25,16,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9,0,6,438788.0,4474916.0,3,25,17,50,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
3,5,6,443124.0,4473088.0,3,25,15,30,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1
2,6,5,441017.0,4471562.0,3,25,18,30,3,1,0,0,0,1,3,0,0,0,0,0,2,0,1,1,2,2,0,0,2
5,6,6,442615.0,4478927.0,3,25,18,55,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
20,10,5,445962.0,4477582.0,3,25,18,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
20,0,5,446704.0,4475100.0,3,25,18,40,1,2,0,0,0,3,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0
9,0,6,439160.0,4479696.0,3,25,20,20,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
5,0,6,441764.0,4480616.0,3,25,20,35,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
11,2,0,438056.0,4469621.0,3,22,20,40,2,2,0,0,0,4,0,0,0,0,0,0,0,0,1,3,2,1,1,0,4
20,9,0,446291.0,4477629.0,3,25,20,45,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,5,0,442884.0,4476720.0,3,25,21,40,0,3,0,0,0,3,0,0,0,0,0,0,2,0,1,0,2,1,0,0,1
7,3,0,439502.0,4476206.0,3,25,22,30,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2
7,0,0,439388.0,4475795.0,3,26,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
11,4,3,437788.0,4471698.0,3,26,4,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,4,3,441264.0,4473433.0,3,26,5,15,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0
3,0,0,443234.0,4472247.0,3,26,5,45,1,2,0,0,0,3,0,0,0,0,0,1,1,0,1,0,2,1,0,0,2
4,0,3,444081.0,4476938.0,3,25,14,35,1,2,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0
2,7,5,442224.0,4470973.0,3,26,8,5,0,3,0,0,0,3,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0
1,6,5,439413.0,4474074.0,3,26,8,55,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
9,7,5,430842.0,4480202.0,3,26,9,30,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1
9,0,0,438260.0,4476526.0,3,25,14,0,1,2,0,0,0,3,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1
2,7,0,439823.0,4472052.0,3,26,10,34,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
2,4,0,439772.0,4472079.0,3,26,10,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,0,6,442704.0,4477410.0,3,26,10,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
10,1,5,434289.0,4472093.0,3,26,8,50,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19,2,0,447512.0,4471484.0,3,26,10,20,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,4
16,6,0,446539.0,4479293.0,3,26,10,5,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2
11,9,0,436949.0,4468950.0,3,26,8,55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,3,5,439566.0,4473219.0,3,26,10,42,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,4
4,6,0,443756.0,4475797.0,3,26,12,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2
8,7,6,441731.0,4480632.0,3,26,13,25,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0
4,7,0,443929.0,4475819.0,3,26,12,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1
12,6,5,439623.0,4470283.0,3,26,12,36,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
11,7,0,437099.0,4468860.0,3,26,13,12,1,2,0,0,1,2,0,0,0,0,0,0,2,1,0,0,2,1,0,0,1
4,6,0,443925.0,4475820.0,3,26,12,5,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1
16,0,0,444786.0,4479361.0,3,26,14,10,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2
18,6,5,446935.0,4469184.0,3,26,15,10,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,5
7,7,5,441306.0,4476949.0,3,26,14,50,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
12,0,5,440713.0,4469651.0,3,26,14,10,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4
18,7,6,448480.0,4468661.0,3,7,11,30,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
6,6,0,441299.0,4478600.0,3,26,14,46,2,2,0,0,0,4,0,0,0,0,0,0,1,2,1,0,3,1,0,0,1
7,6,3,440697.0,4476363.0,3,25,21,40,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2
16,2,5,446600.0,4480365.0,3,26,16,30,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
20,3,0,448362.0,4477265.0,3,26,16,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5
13,4,3,443399.0,4472483.0,3,26,15,45,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
8,6,3,439519.0,4482731.0,3,26,17,30,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2
2,6,5,441450.0,4471203.0,3,26,17,20,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
1,4,5,441226.0,4474614.0,3,26,17,25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
19,8,5,448401.0,4472841.0,3,26,18,0,1,4,0,0,0,5,0,0,0,0,0,0,4,0,1,0,3,2,0,0,0
2,6,0,443149.0,4472150.0,3,26,18,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
17,4,0,441228.0,4467350.0,3,26,17,30,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1
5,7,0,443744.0,4478401.0,3,26,17,35,1,2,0,0,0,2,1,0,0,0,0,0,2,0,1,0,2,1,0,0,1
2,6,5,441983.0,4471664.0,3,26,17,10,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
11,7,3,436730.0,4469804.0,3,26,19,5,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1
15,0,5,444511.0,4477568.0,3,26,18,20,2,2,0,0,0,4,0,0,0,0,1,0,0,2,0,1,2,2,0,0,0
4,0,5,443954.0,4476900.0,3,26,18,0,1,2,0,0,0,3,0,0,0,0,1,0,0,1,1,0,2,1,0,0,2
18,7,6,449229.0,4469036.0,3,26,19,26,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1
2,4,5,442040.0,4471884.0,3,26,17,20,0,2,2,0,0,4,0,0,0,2,0,0,1,1,0,0,2,0,2,0,0
11,4,6,439967.0,4471697.0,3,26,17,50,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1
10,0,5,437068.0,4473468.0,3,26,18,35,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
13,2,3,443812.0,4470502.0,3,26,19,45,2,1,0,0,0,3,0,0,0,0,0,0,0,2,1,0,1,1,1,0,1
7,0,3,439419.0,4476210.0,3,26,20,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
14,0,6,445038.0,4472662.0,3,26,19,50,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1
11,0,3,437147.0,4468287.0,3,26,18,49,1,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0
12,6,3,440842.0,4469659.0,3,26,21,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
3,3,2,441909.0,4473097.0,3,26,20,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
1,3,3,440270.0,4474954.0,3,26,21,15,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
9,11,3,436097.0,4473522.0,3,26,20,50,0,4,0,0,0,4,0,0,0,0,0,0,1,3,0,0,1,3,0,0,2
2,6,2,441501.0,4472571.0,3,26,20,50,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
17,0,3,442159.0,4467632.0,3,26,22,45,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1
5,0,3,442603.0,4477562.0,3,26,22,35,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
3,2,3,442535.0,4474769.0,3,26,23,25,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
8,4,5,441107.0,4484798.0,3,26,23,50,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0
5,5,0,442852.0,4478973.0,3,24,13,15,1,0,2,0,0,2,0,0,1,2,0,0,0,1,0,0,3,0,0,0,0
21,3,0,450766.0,4478705.0,3,26,7,45,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,4
4,5,0,442536.0,4475712.0,3,22,13,30,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
3,3,3,441268.0,4473467.0,3,27,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
8,0,5,440377.0,4480442.0,3,27,10,30,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0
10,6,0,438055.0,4472662.0,3,27,10,30,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
17,0,0,441538.0,4468579.0,3,27,12,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
12,2,5,439245.0,4469202.0,3,27,11,33,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
14,10,5,443956.0,4473904.0,3,27,11,35,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
16,6,0,445055.0,4479489.0,3,27,11,19,2,1,1,0,0,4,0,0,0,1,1,0,1,0,0,1,2,2,0,0,3
5,0,5,442275.0,4478873.0,3,27,12,40,0,3,0,0,1,2,0,0,0,0,0,1,0,1,1,0,2,1,0,0,2
6,2,0,441080.0,4477555.0,3,27,12,30,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,4
21,7,6,454754.0,4477501.0,3,27,12,15,0,3,0,0,0,1,2,0,0,0,0,0,0,2,1,0,2,1,0,0,0
1,6,3,441162.0,4474495.0,3,27,13,20,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,1,0,2
8,0,6,440241.0,4481407.0,3,27,13,45,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1
9,4,3,431898.0,4479385.0,3,26,21,25,1,2,0,0,0,3,0,0,0,0,0,1,1,1,0,0,3,0,0,0,1
10,4,5,435305.0,4471785.0,3,27,14,45,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,0,5,442514.0,4471490.0,3,27,14,30,0,3,0,0,0,3,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0
14,0,3,445767.0,4471787.0,3,27,14,55,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
6,9,3,440430.0,4479777.0,3,27,17,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,0,3,441472.0,4478673.0,3,27,16,7,3,2,0,0,0,5,0,0,0,0,0,0,2,0,3,0,2,3,0,0,2
2,7,5,441242.0,4471278.0,3,26,16,30,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
10,0,3,438595.0,4473970.0,3,27,15,5,1,3,0,0,0,4,0,0,0,0,0,1,0,0,3,0,2,2,0,0,2
16,6,5,446291.0,4479537.0,3,27,14,40,1,2,0,0,1,2,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1
18,8,3,448134.0,4470686.0,3,27,16,23,1,1,2,0,0,4,0,0,0,2,0,1,0,0,1,0,4,0,0,0,1
5,0,3,443023.0,4476767.0,3,27,18,15,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1
13,6,3,444681.0,4471851.0,3,27,17,35,1,2,0,0,0,3,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0
19,7,6,452713.0,4472686.0,3,27,18,30,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0
18,4,3,449191.0,4468805.0,3,27,18,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
20,6,3,447874.0,4476714.0,3,27,18,53,2,2,0,0,0,4,0,0,0,0,1,0,2,1,0,0,2,2,0,0,0
16,6,3,445370.0,4479332.0,3,27,19,20,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
8,4,3,440267.0,4482380.0,3,27,18,47,1,0,3,0,0,4,0,0,0,3,0,0,0,0,1,0,4,0,0,0,1
17,0,6,441194.0,4466799.0,3,27,20,10,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
13,6,3,443432.0,4471174.0,3,27,18,45,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2
13,10,3,441781.0,4470301.0,3,27,15,45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15,6,3,443542.0,4479819.0,3,27,19,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3
20,6,0,445456.0,4477816.0,3,27,19,15,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0
19,3,0,447652.0,4471871.0,3,27,21,55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
11,4,0,439506.0,4472097.0,3,27,21,30,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1
13,4,3,443431.0,4470802.0,3,27,21,38,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0
5,0,3,441494.0,4478158.0,3,28,0,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
15,3,2,445152.0,4477388.0,3,27,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
11,0,3,439149.0,4472076.0,3,28,0,10,1,4,0,0,0,5,0,0,0,0,0,0,2,2,1,0,3,2,0,1,2
12,4,3,441684.0,4468988.0,3,28,0,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,0,0,442326.0,4476901.0,3,28,2,10,1,3,0,0,0,4,0,0,0,0,0,0,3,0,1,0,2,2,0,0,0
13,6,3,443367.0,4470706.0,3,28,0,40,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
1,6,0,440806.0,4473673.0,3,28,3,30,0,1,2,0,1,2,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0
10,4,3,434813.0,4472071.0,3,28,3,34,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18,8,6,447867.0,4470106.0,3,28,8,0,1,0,6,0,0,7,0,0,0,6,0,0,0,1,0,0,7,0,0,0,0
20,6,0,446793.0,4476384.0,3,27,12,15,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2
18,0,6,448271.0,4469267.0,3,28,9,30,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
17,3,0,439620.0,4466422.0,3,28,11,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
13,6,5,444881.0,4472361.0,3,28,12,30,2,3,1,0,0,6,0,0,0,1,1,2,2,0,0,0,3,3,0,0,1
3,0,5,442447.0,4474255.0,3,28,14,15,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
10,4,3,436824.0,4472505.0,3,28,16,43,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
6,4,3,440226.0,4479867.0,3,28,17,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19,10,3,447714.0,4472649.0,3,28,18,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
7,4,5,440402.0,4475848.0,3,28,18,32,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0
18,0,3,449261.0,4469090.0,3,28,18,30,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1
19,7,3,447584.0,4471908.0,3,31,1,46,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2
15,6,3,445664.0,4476945.0,3,28,18,23,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4
1,7,3,439459.0,4473938.0,3,28,14,35,0,2,1,1,0,2,0,0,0,1,0,0,1,0,1,0,2,1,0,0,2
2,4,3,441071.0,4471350.0,3,28,20,35,1,2,0,0,0,2,1,0,0,0,0,0,0,1,2,0,2,1,0,0,1
18,7,2,445886.0,4469399.0,3,28,21,15,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
21,6,2,450121.0,4478885.0,3,28,22,25,1,2,0,0,1,2,0,0,0,0,0,0,1,0,2,0,2,1,0,1,2
21,7,3,451072.0,4480708.0,3,28,23,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0
11,2,2,438961.0,4471069.0,3,28,23,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2
11,4,3,439985.0,4471685.0,3,29,1,9,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
10,4,3,434620.0,4471662.0,3,29,2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13,4,3,443738.0,4468987.0,3,29,7,30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
21,0,3,450100.0,4481261.0,3,29,7,10,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2
5,6,2,441613.0,4479703.0,3,29,8,50,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1
8,4,6,438898.0,4481779.0,3,28,17,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
5,4,3,443930.0,4477337.0,3,29,11,50,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,6,3,439546.0,4478823.0,3,29,12,25,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,2
3,0,3,443124.0,4473158.0,3,29,13,15,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
8,6,3,440571.0,4482943.0,3,29,13,45,1,2,0,0,0,3,0,0,0,0,0,0,0,1,0,2,2,1,0,0,1
9,6,3,437676.0,4476231.0,3,29,12,50,2,5,0,0,0,7,0,0,0,0,2,0,1,1,1,2,2,5,0,0,4
3,10,2,442652.0,4472580.0,3,28,21,55,1,4,0,0,0,5,0,0,0,0,0,1,2,0,2,0,1,4,0,0,0
9,7,3,436887.0,4478716.0,3,29,15,27,4,1,0,0,0,5,0,0,0,0,2,0,1,1,1,0,2,3,0,0,0
9,4,5,438838.0,4476473.0,3,29,16,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11,4,5,438975.0,4470220.0,3,29,15,45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
20,3,3,448030.0,4475368.0,3,29,15,40,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
12,4,3,441299.0,4468888.0,3,29,18,10,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
4,11,3,442945.0,4474744.0,3,29,19,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2
10,7,3,433944.0,4469845.0,3,29,20,5,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
8,6,5,439122.0,4480401.0,3,29,19,30,1,2,0,0,0,3,0,0,0,0,0,0,2,1,0,0,2,1,0,0,2
7,0,0,440653.0,4475811.0,3,29,20,45,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0
5,8,0,442416.0,4476677.0,3,29,21,4,2,2,0,0,2,2,0,0,0,0,0,2,0,0,1,1,3,1,0,0,4
8,4,5,442593.0,4481708.0,3,29,22,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,4,5,439487.0,4472555.0,3,29,22,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
4,4,0,442838.0,4476582.0,3,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6,3,5,440678.0,4478966.0,3,29,22,26,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
14,11,3,445977.0,4473291.0,3,30,4,40,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18,4,3,444302.0,4468333.0,3,30,5,40,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9,4,5,437007.0,4478522.0,3,29,8,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2
5,6,3,442603.0,4478715.0,3,30,12,30,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2
12,9,6,440379.0,4469727.0,3,30,13,20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6,6,439176.0,4473944.0,3,30,11,45,1,3,1,0,0,5,0,0,0,1,0,2,0,0,1,1,3,1,1,0,2
6,0,3,440755.0,4479065.0,3,30,13,10,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2
12,6,5,440150.0,4469189.0,3,30,14,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
10,3,3,434576.0,4469884.0,3,30,13,40,1,2,0,0,1,2,0,0,0,0,0,0,2,1,0,0,2,1,0,0,4
13,2,3,444173.0,4471957.0,3,30,15,5,1,2,0,0,3,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0,1
9,6,3,438901.0,4475649.0,3,30,15,5,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
